file_path,line_number,heading_h1,heading_h2,heading_h3,heading_h4,checkbox_text
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,850,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,854,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,858,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Implement accepted plan; update record and stop-gate status with evidence.
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,862,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,863,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,864,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Draft `tier3_validate_metrics_anchor_stubs.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,865,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,869,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,870,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Mypy evidence captured or marked N/A (in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,871,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,Coverage ≥80% (or exception recorded) + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,873,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — validate_metrics_anchor_stubs.py,DONE — validate_metrics_anchor_stubs.py complete; update Tier-1 Stage 2.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,951,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,955,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,959,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Implement accepted plan; update record and stop-gate status with evidence.
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,963,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,964,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,965,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Draft `tier3_generate_code_doc_churn_report.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,966,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,970,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,971,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Mypy evidence captured or marked N/A (in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,972,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,Coverage ≥80% (or exception recorded) + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,974,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_code_doc_churn_report.py,DONE — generate_code_doc_churn_report.py complete; update Tier-1 Stage 2.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1055,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1059,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1063,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Implement accepted plan; update record and stop-gate status with evidence.
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1067,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1068,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1069,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Draft `tier3_generate_undocumented_logic_report.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1070,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1074,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1075,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Mypy evidence captured or marked N/A (in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1076,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,Coverage ≥80% (or exception recorded) + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1078,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_undocumented_logic_report.py,DONE — generate_undocumented_logic_report.py complete; update Tier-1 Stage 2.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1168,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1172,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1176,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Implement accepted plan; update record and stop-gate status with evidence.
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1180,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1181,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1182,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Draft `tier3_aggregate_docs_health_signals.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1183,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1187,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1188,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Mypy evidence captured or marked N/A (in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1189,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,Coverage ≥80% (or exception recorded) + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_docs_health_overview_roster.md,1191,Tier-2 Roster — Stage 2.1 Docs Health Overview,3. Stage Narrative — Stage 2.1 Docs Health Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — aggregate_docs_health_signals.py,DONE — aggregate_docs_health_signals.py complete; update Tier-1 Stage 2.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,357,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,361,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,365,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,369,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,370,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,371,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Draft `tier3_run_fault_diagnostics_overview.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,372,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,376,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,377,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,378,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,380,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — run_fault_diagnostics_overview.py,DONE — run_fault_diagnostics_overview.py complete; update Tier-1 Stage 3.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,465,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,469,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,473,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,477,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,478,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,479,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Draft `tier3_collect_faulthandler_reports.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,480,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,484,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,485,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Mypy evidence captured (or marked N/A in record)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,486,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,Coverage + doc-index timestamp recorded
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,488,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — collect_faulthandler_reports.py,DONE — collect_faulthandler_reports.py complete; update Tier-1 Stage 3.1 script gate
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,573,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Inspect outputs + pruning/retention surfaces; record findings
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,577,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Draft plan to close output-root/base-package stop-gates
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,581,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Implement accepted plan and update this record + stop-gate status with new evidence
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,585,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Confirm Tier-3 is appropriate for this script; record decision (create vs defer)
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,586,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Inspect Tier-3 template requirements
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,587,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Draft `tier3_generate_fault_artifacts.yaml`
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,588,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Validate Tier-3 YAML
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,592,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Pytest evidence captured
.repo_studios/docs/pipeline/healthview_orchestration_pipeline/tier2_roster/tier2_fault_diagnostics_overview_roster.md,593,Tier-2 Roster — Stage 3.1 Fault Diagnostics Overview,3. Stage Narrative — Stage 3.1 Fault Diagnostics Overview,3.1 Records & Inspection (v1),Implementation Workstreams (checkbox-driven) — generate_fault_artifacts.py,Mypy evidence captured (or marked N/A in record)
